"","X.3","X.2","X.1","X","Census.Tract","Pesticides","Tox..Release","Pollution.Burden.Score","PM2.5","Traffic","Ozone","Asthma"
"3035",3035,3035,3035,3035,6099000910,0,376.112325,4.88966272770103,11.17745316,843.95938,0.05334987,58.91
"3036",3036,3036,3036,3036,6077003404,0,199.4139303,3.73852902440105,10.96423416,785.8900677,0.04588368,81.55
"3037",3037,3037,3037,3037,6065042617,0.103607659,189.6396637,4.18343130484522,10.87320609,607.6861204,0.06718273,57.29
"3038",3038,3038,3038,3038,6095252607,0,562.34434,4.01041248885137,8.463485488,572.7019244,0.04125212,93.41
"3039",3039,3039,3039,3039,6019003810,0.143835824,1022.703329,4.65963163374927,12.99933839,247.3464182,0.05846283,90
"3040",3040,3040,3040,3040,6073004600,0,456.333669,6.23139618386477,10.196964,1174.404174,0.04259906,73.93
"3041",3041,3041,3041,3041,6065031702,38.95435432,1428.123332,6.57575226733567,12.36559189,820.1691376,0.06350576,57.64
"3042",3042,3042,3042,3042,6001423300,0,705.8799947,6.04804631077515,9.145700959,909.3878523,0.02937227,84.19
"3043",3043,3043,3043,3043,6065043403,0,194.7706273,3.69058635116323,9.240592035,270.7716916,0.06464682,84.01
"3044",3044,3044,3044,3044,6101050900,1496.712413,67.2748998,6.50468541096235,8.393842676,78.37835785,0.04869943,73.56
"3045",3045,3045,3045,3045,6055201003,33.13265883,860.8269858,6.29065581458205,8.818411341,1595.544381,0.03892377,50.55
"3046",3046,3046,3046,3046,6065041409,0.472013347,1491.643311,6.53266243682132,12.12108104,810.0239797,0.06133785,50.79
"3047",3047,3047,3047,3047,6071002705,0,918.4490256,5.26071809047992,11.84161312,690.997467,0.07000067,55.12
"3048",3048,3048,3048,3048,6065041404,0,1244.126627,5.8343540071224,12.540807,2377.435368,0.06236471,56.35
"3049",3049,3049,3049,3049,6059076101,0,6903.490072,7.3732762492881,12.03176642,2561.07716,0.04791979,39.4
"3050",3050,3050,3050,3050,6037555104,0,3817.466594,5.40704066261069,11.69434748,920.1677208,0.0438112,28.81
"3051",3051,3051,3051,3051,6107003601,4.79e-05,131.05118,4.13216587906488,14.16287518,389.2845869,0.060311,61.64
"3052",3052,3052,3052,3052,6037207900,0,2235.02065,6.59286139449895,12.29595775,570.4321743,0.04676708,56.18
"3053",3053,3053,3053,3053,6037111100,0,484.374499,5.67286959319203,11.41925994,2039.576488,0.06718273,52.54
"3054",3054,3054,3054,3054,6007002400,0.031408822,0.0019367,4.75717734891088,6.404290405,53.31421791,0.05613032,43.84
"3055",3055,3055,3055,3055,6053010506,45731.47663,3.602501267,4.57103814327103,5.629251514,856.3653787,0.03521715,61.88
"3056",3056,3056,3056,3056,6071002019,14.95500698,673.6763508,5.64192472656078,13.02931221,1356.484463,0.06718273,27.54
"3057",3057,3057,3057,3057,6073010112,0,878.0265501,4.84945798906891,12.72696479,819.8065236,0.04259906,47.58
"3058",3058,3058,3058,3058,6001437000,0,1013.860657,4.77876101135631,8.63772867,2858.200623,0.03521715,94.53
"3059",3059,3059,3059,3059,6065045217,0.554577214,0.116505867,4.47503946865146,7.451154267,1158.495959,0.06350576,58.55
"3060",3060,3060,3060,3060,6001425101,0,608.2973328,6.87058336637203,9.455344585,2874.745043,0.02937227,119.2
"3061",3061,3061,3061,3061,6111000302,391.5177752,33.75893403,5.66699745501644,8.277700741,291.4838955,0.05086891,45.1
"3062",3062,3062,3062,3062,6037301000,0,1196.165008,6.12010528031918,11.60600632,2192.915084,0.05605125,27.65
"3063",3063,3063,3063,3063,6037430902,0,1555.618958,7.1036440544732,11.89789047,3068.485053,0.06133785,35.24
"3064",3064,3064,3064,3064,6065043313,0,128.022433,3.62866201897438,8.914669176,342.5488399,0.06350576,69.41
"3065",3065,3065,3065,3065,6099000601,5397.231715,266.8353323,5.55907892025236,10.86476016,987.0478964,0.0527438,73.4
"3066",3066,3066,3066,3066,6037115201,0,538.6386668,5.86275046184406,11.93986769,996.9306587,0.06464682,47.29
"3067",3067,3067,3067,3067,6001408300,0,436.1206767,4.37000418382291,8.670631528,2230.553457,0.03190818,187.34
"3068",3068,3068,3068,3068,6029000906,0,10.2731069,4.16097556923758,15.36759019,553.0279454,0.06591477,74.17
"3069",3069,3069,3069,3069,6001433104,0,457.4509888,4.9640079768849,8.601230607,407.8113399,0.03304924,60.29
"3070",3070,3070,3070,3070,6099000501,4398.656833,877.7936605,7.71329932596821,10.74721905,1022.995333,0.05168937,39.43
"3071",3071,3071,3071,3071,6067009601,19.33355564,73.32546747,4.08648729490817,8.640168055,1431.625829,0.04435661,112.6
"3072",3072,3072,3072,3072,6037208710,0,1814.243042,5.84569975136866,12.20870236,937.2028127,0.04756207,49
"3073",3073,3073,3073,3073,6037195500,0,1617.058004,6.87859092580123,12.17613597,2922.933251,0.04939042,45.42
"3074",3074,3074,3074,3074,6037462301,0,1015.41802,6.53996439565469,11.15848897,2816.249246,0.05846283,20.64
"3075",3075,3075,3075,3075,6059086801,0.086836005,3563.876628,7.90841940032077,11.98238592,3148.557137,0.04632538,36.08
"3076",3076,3076,3076,3076,6077005303,0,147.1069997,4.68765275271849,9.330190091,833.5219689,0.04978792,90.96
"3077",3077,3077,3077,3077,6059074102,0,4335.196777,5.91060431372893,11.90687793,1034.78027,0.04791979,41.12
"3078",3078,3078,3078,3078,6073002801,0,217.1607717,5.31138493852672,9.667890917,1762.489602,0.04435661,38.3
"3079",3079,3079,3079,3079,6037600911,0,3160.016642,4.66255917188336,11.89394323,660.494129,0.0438112,84.01
"3080",3080,3080,3080,3080,6111006100,0.077618467,123.320666,6.70668036104257,9.263821936,2057.01259,0.04673761,17.93
"3081",3081,3081,3081,3081,6037482102,0,2042.885661,5.70011583828298,12.07312152,1027.210061,0.05219839,32.73
"3082",3082,3082,3082,3082,6073011902,0,479.769694,5.12441585054272,10.41678479,1298.7663,0.04259906,69.05
"3083",3083,3083,3083,3083,6071002016,6.316918688,711.9609883,5.86694215170462,14.18840867,818.526692,0.06464682,30.94
"3084",3084,3084,3084,3084,6037462202,0,1042.800303,6.84514621487794,11.13912936,2127.070127,0.05763123,29.35
"3085",3085,3085,3085,3085,6037310900,0,1321.997986,7.91556831890885,11.70635152,1283.47776,0.05938691,32.39
"3086",3086,3086,3086,3086,6083002102,2328.797488,16.02065387,4.9298798603181,7.548835273,779.381302,0.03419029,82.18
"3087",3087,3087,3087,3087,6023001300,16.91662946,17.56843343,4.98126609694651,6.271633613,486.4576706,0.0279633,72.33
"3088",3088,3088,3088,3088,6099003201,2197.343773,29.74146717,4.74170028293196,10.43696988,174.3047298,0.05395594,49.02
"3089",3089,3089,3089,3089,6099003500,268.7972434,6.8147766,5.06729139065049,10.98279884,146.0617032,0.05530288,46.67
"3090",3090,3090,3090,3090,6037189903,0,1371.810018,5.02727182750451,11.7676418,1371.686245,0.05067132,27.24
"3091",3091,3091,3091,3091,6097153102,0.20802862,0.1815839,4.85644896878697,7.44510658,1959.373499,0.03304924,72.77
"3092",3092,3092,3092,3092,6001410100,0,442.4186706,4.49571663820508,8.507874659,1828.783834,0.03190818,170.17
"3093",3093,3093,3093,3093,6059062611,10.56041014,2633.763346,6.48968051561128,11.15714489,2342.333272,0.04939042,20.84
"3094",3094,3094,3094,3094,6073010104,3.832546845,760.953369,4.97203974134311,12.03267089,572.4690185,0.04259906,45.73
"3095",3095,3095,3095,3095,6037910001,0,1466.217977,3.56867719221242,7.239347731,271.5586487,0.06350576,92.21
"3096",3096,3096,3096,3096,6037910707,0,3238.086731,3.75001618032608,8.172211265,1125.828051,0.06236471,125.16
"3097",3097,3097,3097,3097,6065041406,0,1156.755676,5.85609663025723,12.6541345,1341.608467,0.06236471,48.88
"3098",3098,3098,3098,3098,6013308002,3.25140854,205.0350037,5.21910636166413,8.681713973,1625.273793,0.0438112,72.19
"3099",3099,3099,3099,3099,6037702600,0,2330.079712,7.15183303933952,11.68123003,2668.985931,0.04490202,48.78
"3100",3100,3100,3100,3100,6077005307,0.984528499,134.7919998,4.37361607437479,9.39182367,854.1622771,0.04978792,90.96
"3101",3101,3101,3101,3101,6037554406,0.205680264,4802.869954,6.26294579967948,11.8090865,2619.646631,0.0438112,31.04
"3102",3102,3102,3102,3102,6001406300,0,439.4066569,4.24865919295509,9.328835389,402.0794095,0.02937227,129.22
"3103",3103,3103,3103,3103,6011000200,1706.076403,2.160720033,5.6312141429555,8.53064414,164.1711142,0.04513184,41.99
"3104",3104,3104,3104,3104,6073020214,0,20.55383333,5.39399656827355,8.222040205,868.4751941,0.04716458,29.03
"3105",3105,3105,3105,3105,6001407600,0,425.2993266,5.03492954484255,8.955274142,311.1284641,0.02937227,114.74
"3106",3106,3106,3106,3106,6075061400,0.048785653,368.3133341,7.31300689506691,8.531924077,2423.982248,0.03064023,44.95
"3107",3107,3107,3107,3107,6037404504,0,1297.921672,4.94681256180467,11.76378914,800.7296891,0.060311,56.11
"3108",3108,3108,3108,3108,6083001000,0,17.79351363,5.84159747994491,8.062231512,935.7018863,0.03975537,52.67
"3109",3109,3109,3109,3109,6059075303,0,3608.326742,6.95490766128412,12.00333764,4167.741744,0.0482775,39.14
"3110",3110,3110,3110,3110,6073002709,0,278.9007365,4.09228918063025,9.982453694,528.8421376,0.0438112,74.19
"3111",3111,3111,3111,3111,6065041411,0,1125.190003,5.38961204817963,12.58564577,635.2441974,0.060311,34.96
"3112",3112,3112,3112,3112,6019005606,74.13948144,983.3346658,5.89090362235139,13.63150165,1010.689928,0.06236471,90.28
"3113",3113,3113,3113,3113,6037480802,0,1586.528015,7.69485590149116,11.82774897,966.3098073,0.05278424,30.09
"3114",3114,3114,3114,3114,6099003604,3023.149802,149.2030029,6.14750915595482,11.8115662,148.4442893,0.05605125,40.59
"3115",3115,3115,3115,3115,6013367100,0.01326952,1097.476034,4.53941287930711,9.046531851,1394.004574,0.03190818,104.8
"3116",3116,3116,3116,3116,6099000101,502.1411489,200.6779989,5.87187016175881,10.4958527,147.6501786,0.0534139,60.62
"3117",3117,3117,3117,3117,6073014200,0,285.0860392,5.16923303042649,10.22798877,436.4390194,0.04435661,66.58
"3118",3118,3118,3118,3118,6041112201,0,426.2023214,4.5539782436898,8.497574362,346.1636344,0.03190818,32.71
"3119",3119,3119,3119,3119,6067001200,0,156.541331,5.57555650340423,9.186412362,368.2888262,0.04588368,110.03
"3120",3120,3120,3120,3120,6037650602,29.91888941,8403.956706,6.05152113242524,11.88148532,1398.681837,0.04125212,27.55
"3121",3121,3121,3121,3121,6071008705,0.028561358,308.0739949,6.34494479397565,10.60831063,1031.937821,0.073132,38.8
"3122",3122,3122,3122,3122,6071010013,0,123.0068347,4.05599893486274,8.278546846,941.8329125,0.06591477,66.23
"3123",3123,3123,3123,3123,6037431400,0,1990.947672,7.28280482657385,11.97531239,768.415553,0.05938691,22.3
"3124",3124,3124,3124,3124,6071012001,0.045618602,9.832376633,3.83707011243411,7.774182982,682.0316194,0.05846283,202.56
"3125",3125,3125,3125,3125,6073003202,0,540.5045776,4.70667224719498,10.3489194,733.5817722,0.04259906,46.88
"3126",3126,3126,3126,3126,6037267600,0,1625.187703,7.53019978614282,11.78789933,1979.941812,0.04753555,25.99
"3127",3127,3127,3127,3127,6037480804,0,1419.827677,6.65636836041122,11.71806688,734.1925532,0.05334987,31.42
"3128",3128,3128,3128,3128,6065045209,0.198316245,0.128783167,4.12138262589924,7.490925162,813.7138408,0.06236471,58.55
"3129",3129,3129,3129,3129,6029000902,0,8.989646567,4.39584997982723,15.35685476,404.1353344,0.06464682,74.17
"3130",3130,3130,3130,3130,6073002602,0,292.2021993,4.00698460949907,10.07895004,767.067694,0.04320513,74.19
"3131",3131,3131,3131,3131,6031000404,11.50823695,279.7586975,5.01123937433908,13.43079737,498.2648432,0.060311,77.09
"3132",3132,3132,3132,3132,6073015301,0,173.8144684,4.65735147111252,9.826114866,774.2471292,0.04939042,55.74
"3133",3133,3133,3133,3133,6065042518,0,637.0180257,3.77443855820235,11.43503938,815.2843867,0.07000067,73.18
"3134",3134,3134,3134,3134,6037275500,0,2220.71464,5.94717428005069,11.66867744,812.2886671,0.04490202,44.64
"3135",3135,3135,3135,3135,6065043900,0.00260229,215.3359986,4.34949737215503,9.637268707,375.2426814,0.07000067,60.02
"3136",3136,3136,3136,3136,6065049800,1.818215779,26.19633293,5.7286730509557,9.048485672,2764.352959,0.05605125,39.25
"3137",3137,3137,3137,3137,6037920035,0,267.207695,5.2487416475653,10.26891771,1615.060047,0.06718273,56.88
"3138",3138,3138,3138,3138,6099002603,0.03224685,304.9409993,4.8662070624807,11.42676845,480.6928419,0.05462941,51.1
"3139",3139,3139,3139,3139,6037910711,0,4104.859823,3.91205216787774,8.04000145,609.0121905,0.06236471,69.75
"3140",3140,3140,3140,3140,6037910714,0,2741.224711,3.91622743478746,8.805468694,654.8444891,0.06236471,79.73
"3141",3141,3141,3141,3141,6075012301,0,387.9523316,5.14553746889292,8.660772738,654.9770564,0.02937227,64.97
"3142",3142,3142,3142,3142,6071010019,0,138.1704648,4.02513766615381,9.179428288,1770.413557,0.06591477,67.1
"3143",3143,3143,3143,3143,6073003115,0,405.646464,4.48865309298029,10.32272846,662.6293354,0.04320513,70.39
"3144",3144,3144,3144,3144,6037920312,0,182.5536321,6.38669768677449,9.834015442,2764.854881,0.06591477,49.57
"3145",3145,3145,3145,3145,6059087001,0.23936829,4032.220052,6.15906387816347,11.90320195,810.4687988,0.04539285,40.83
"3146",3146,3146,3146,3146,6037571900,0,16381.75627,6.6504325444354,11.59019633,824.9119601,0.04125212,53.01
"3147",3147,3147,3147,3147,6065043602,0,59.35160193,3.69363484645902,9.20798389,448.6957912,0.06591477,66.11
"3148",3148,3148,3148,3148,6037404302,0,1258.427989,5.42586760797066,11.6022037,2090.384487,0.060311,71.92
"3149",3149,3149,3149,3149,6065046404,0,53.2000669,5.11877368905521,10.04225557,1173.793233,0.05938691,37.38
"3150",3150,3150,3150,3150,6085503707,0,172.229332,4.59900440537584,8.997822303,1062.125414,0.03975537,86.6
"3151",3151,3151,3151,3151,6107001301,619.0570572,624.1263673,5.24578392623746,13.76960694,296.1546066,0.06464682,34.37
"3152",3152,3152,3152,3152,6111005502,3557.021906,150.3270009,5.54266127755282,9.409736109,1293.010277,0.04320513,36.53
"3153",3153,3153,3153,3153,6081611700,0,116.7723338,6.20955069607804,8.200306298,2749.427268,0.03419029,29.39
"3154",3154,3154,3154,3154,6001433000,0,433.5710042,5.19064316490361,8.67336194,1970.418684,0.03419029,83.51
"3155",3155,3155,3155,3155,6073002601,0,274.3177337,3.84412474427966,9.996097855,477.9396333,0.0438112,74.19
"3156",3156,3156,3156,3156,6111003801,0,606.0860189,5.15300535334291,8.863624666,941.2135166,0.04125212,41.32
"3157",3157,3157,3157,3157,6065042212,0,951.0396525,5.45784120542354,11.79113518,2014.090391,0.07000067,54
"3158",3158,3158,3158,3158,6001440308,5.927559307,321.8929952,5.44420496651022,8.499577,965.0153494,0.03716809,59.44
"3159",3159,3159,3159,3159,6067007403,0,70.96763483,4.70839935828777,8.861986218,604.3147141,0.04978792,128.02
"3160",3160,3160,3160,3160,6095251300,0,1057.804342,4.73672712099284,9.157908572,1720.23178,0.036244,199.35
"3161",3161,3161,3161,3161,6095252606,0,506.2350057,3.79235053924726,8.432367169,811.2848807,0.04125212,136.39
"3162",3162,3162,3162,3162,6065040904,0,1110.203329,4.64318894418649,12.84865308,372.8734629,0.06236471,65.1
"3163",3163,3163,3163,3163,6085503123,0,152.3043314,5.04736081288593,8.565997522,2053.002407,0.04125212,38.51
"3164",3164,3164,3164,3164,6065040609,1.852645122,1101.93632,7.36668756577705,12.68260746,1648.869757,0.05626268,31.55
"3165",3165,3165,3165,3165,6037109601,0,606.9336599,5.32429356473098,11.39127667,1974.184251,0.06718273,52.76
"3166",3166,3166,3166,3166,6111002200,0,51.3204994,5.48834479330645,8.713456569,411.145259,0.04192559,53.83
"3167",3167,3167,3167,3167,6037910208,0,9113.273112,4.36951210491946,7.693213732,1442.590971,0.06236471,51.51
"3168",3168,3168,3168,3168,6099000503,1602.223821,828.9203237,6.44591965549337,11.03913926,1671.264319,0.05219839,53.55
"3169",3169,3169,3169,3169,6037211500,0,1619.383016,5.61729885153281,11.95832752,1200.529383,0.04791979,44.3
"3170",3170,3170,3170,3170,6071011101,0.176146978,327.5170034,5.07278653576371,9.806492562,275.3140992,0.073132,48.53
"3171",3171,3171,3171,3171,6071009910,0,52.32016623,3.89801148671342,7.7411663,1437.930397,0.06133785,86.91
"3172",3172,3172,3172,3172,6037103200,0,707.3280029,6.08989754855889,11.18869203,1962.602278,0.06591477,46.53
"3173",3173,3173,3173,3173,6037183701,0,1390.919027,5.81106534550383,11.68192709,1771.936816,0.05334987,47.69
"3174",3174,3174,3174,3174,6037101220,0,784.3176677,4.61348644982646,11.2582362,821.6798096,0.06464682,30.87
"3175",3175,3175,3175,3175,6037482002,0,2064.969625,6.51036985006461,12.135676,498.7806786,0.05116215,38.51
"3176",3176,3176,3176,3176,6097150701,1.01511559,98.91383363,6.20118826757288,8.070443789,1546.329196,0.03419029,45.43
"3177",3177,3177,3177,3177,6073002302,0,264.6284332,4.20097299292041,9.940945341,466.8344044,0.0438112,52.25
"3178",3178,3178,3178,3178,6077003213,0,106.5099665,4.28998372008797,10.620073,1102.455648,0.04539285,56.7
"3179",3179,3179,3179,3179,6065043505,92.51132007,79.78643037,3.99583594118451,9.277670873,342.3970948,0.06464682,47.44
"3180",3180,3180,3180,3180,6067004201,0,87.57420097,4.35427441905044,8.741696653,573.2456033,0.0438112,92.93
"3181",3181,3181,3181,3181,6037183220,0,1324.885335,5.25371685504648,11.55230672,670.5790782,0.05395594,47.69
"3182",3182,3182,3182,3182,6111000200,291.3916713,31.0046673,5.21438620389987,8.413681864,307.8952188,0.05481967,56.45
"3183",3183,3183,3183,3183,6071003611,0,935.845337,4.77423838178814,11.95551512,634.3582285,0.07000067,53.3
"3184",3184,3184,3184,3184,6081610400,0,124.6943334,5.8770017361281,8.005969973,2075.775415,0.03419029,67.44
"3185",3185,3185,3185,3185,6037600703,0,4594.339925,4.7294938827412,12.02199197,1282.021782,0.04320513,93.35
"3186",3186,3186,3186,3186,6035040304,11.05659409,0.012432233,5.60461704044215,5.650731428,717.5153416,0.0482775,52.64
"3187",3187,3187,3187,3187,6037267403,0.005039368,1533.238017,7.2046597052547,11.65656905,1367.761873,0.04863521,19.89
"3188",3188,3188,3188,3188,6065042520,0,777.0836589,3.55034598599233,11.4185414,400.5716352,0.07000067,73.18
"3189",3189,3189,3189,3189,6037270200,0.001641123,1954.944743,8.53094457912983,11.74486853,2386.836899,0.04632538,29.52
"3190",3190,3190,3190,3190,6099002902,4473.578348,330.3439941,5.82438096478019,11.30984483,353.1355131,0.05530288,38.43
"3191",3191,3191,3191,3191,6059011716,0,10667.81673,6.29274024918512,12.15784989,750.6276008,0.0482775,35.92
"3192",3192,3192,3192,3192,6029000800,0,10.56506987,4.20993609090843,15.46728379,361.7466705,0.06464682,120.15
"3193",3193,3193,3193,3193,6067005904,0,91.06069947,4.63210478623187,9.81539048,380.5899931,0.04901945,92.53
"3194",3194,3194,3194,3194,6059011000,0,3183.253296,6.81471463077455,12.08651843,846.80085,0.04716458,35.91
"3195",3195,3195,3195,3195,6037211803,0,1714.44102,5.94675881124761,12.08514397,1102.203936,0.04756207,45.85
"3196",3196,3196,3196,3196,6069000300,320.1894565,23.5249966,4.04737443861569,5.07248366,642.0653023,0.03975537,63.09
"3197",3197,3197,3197,3197,6059099202,0,3905.396728,5.07528598725596,11.84163024,1146.279366,0.04632538,34.33
"3198",3198,3198,3198,3198,6065042009,0.524626285,452.2833354,4.85222007954408,11.57015741,585.0626123,0.06591477,36.51
"3199",3199,3199,3199,3199,6059088403,0,4122.043376,6.55422949993349,11.96680922,951.4564974,0.04716458,38.72
"3200",3200,3200,3200,3200,6073020018,4.600190162,174.3603338,6.15994977697347,8.660040018,762.7163349,0.04435661,15.36
"3201",3201,3201,3201,3201,6095251400,0,1058.992656,4.95077966153942,9.069584275,1427.612549,0.03716809,157.92
"3202",3202,3202,3202,3202,6107002007,1236.20014,1192.894968,6.93088132513632,14.0453732,633.1960576,0.06236471,43.67
"3203",3203,3203,3203,3203,6073014001,0,227.4973704,4.36789963458632,10.2168199,1265.968054,0.04539285,74.58
"3204",3204,3204,3204,3204,6065042744,413.5642393,165.4573364,5.37685931856894,9.680314494,731.6500701,0.0685917,37.13
"3205",3205,3205,3205,3205,6059099902,0,5703.079997,5.85679231679479,11.65644045,2495.537151,0.04320513,40.8
"3206",3206,3206,3206,3206,6071002027,0,800.0883485,5.1216520570311,13.9715159,773.8045831,0.06464682,40.51
"3207",3207,3207,3207,3207,6085505202,0.000134348,240.5513306,7.0046160817573,8.490723434,1726.271274,0.03892377,31.91
"3208",3208,3208,3208,3208,6037301203,0,1205.453318,5.38108000473794,11.77362275,554.2035836,0.05605125,30.96
"3209",3209,3209,3209,3209,6001409800,0,434.7293396,4.37509544029873,8.528379207,1787.417309,0.03190818,187.17
"3210",3210,3210,3210,3210,6037106408,0,305.3366649,5.12472568166462,10.86166993,1734.364302,0.06718273,63.98
"3211",3211,3211,3211,3211,6021010300,233.3576741,3.9743732,5.35978413190672,5.439157096,134.0704745,0.04268688,53.98
"3212",3212,3212,3212,3212,6037189101,0,1408.693359,5.83441319984201,11.9949196,915.4867573,0.04978792,43.46
"3213",3213,3213,3213,3213,6029000700,0,18.20263353,4.61856328875375,15.56797905,385.7306426,0.06464682,129.79
"3214",3214,3214,3214,3214,6037407502,0,2051.420024,5.02516597900823,12.09913498,435.1844552,0.05530288,63.97
"3215",3215,3215,3215,3215,6013328000,0,991.3063353,4.49289698545173,8.841321349,1276.220773,0.03892377,97.28
"3216",3216,3216,3216,3216,6073020202,0,18.64273357,5.25800893027883,8.16731995,748.0473264,0.04791979,21.18
"3217",3217,3217,3217,3217,6029002817,0,29.832833,3.81775390668441,15.57789779,721.8823304,0.06464682,81.79
"3218",3218,3218,3218,3218,6077004902,2225.949291,2081.083292,7.69972068585064,10.54299411,223.9230067,0.0499555,37.33
"3219",3219,3219,3219,3219,6059099229,9.902697914,3934.939942,6.9943254547526,11.60344099,1751.861401,0.04632538,31.49
"3220",3220,3220,3220,3220,6085512017,0.326818792,104.0839335,4.6598755474017,8.322774198,1609.982121,0.04192559,65.99
"3221",3221,3221,3221,3221,6059099250,0,3746.460083,5.67584873053964,11.54074799,2747.503686,0.04539285,31.49
"3222",3222,3222,3222,3222,6037109300,0,498.4576772,6.16237507524709,11.40346339,2777.346895,0.06718273,52.54
"3223",3223,3223,3223,3223,6025010800,2212.374713,193.2719676,5.41817352083761,9.283429942,180.3292132,0.04872413,73.55
"3224",3224,3224,3224,3224,6085503117,0,161.4789988,4.20213864470516,9.012285898,1004.951556,0.04050375,71.58
"3225",3225,3225,3225,3225,6077003205,0,124.9218368,4.80342858317187,10.64725062,825.1189549,0.04539285,50.25
"3226",3226,3226,3226,3226,6037311100,0,1133.731018,7.61007948125187,11.47660575,915.2241051,0.05938691,35.09
"3227",3227,3227,3227,3227,6037216200,0,1779.460633,6.92888195558912,11.98031852,1250.936841,0.04716458,49.26
"3228",3228,3228,3228,3228,6073013401,0,886.6141561,5.21150217464842,9.582201168,1915.342147,0.04259906,54.3
"3229",3229,3229,3229,3229,6029001802,0,118.4601669,4.62470171476168,15.55880126,1428.671653,0.06464682,81.79
"3230",3230,3230,3230,3230,6059088905,0.005513803,4068.463257,4.57846333646506,11.68417637,1113.632423,0.04490202,40.86
"3231",3231,3231,3231,3231,6083002705,309.2965962,1.014157667,4.54554131634488,7.490381757,444.161686,0.02937227,49.65
"3232",3232,3232,3232,3232,6071000504,0.023795976,1010.325338,7.1923390829415,12.89498599,617.5501383,0.05613032,45.64
"3233",3233,3233,3233,3233,6075018000,0.000852382,375.551005,6.5325923321463,8.553888221,1684.746459,0.02937227,66.23
"3234",3234,3234,3234,3234,6065042206,0,786.9143473,5.70012451732694,11.89253249,1699.220296,0.0685917,61.6
"3235",3235,3235,3235,3235,6001406400,0,454.5043234,4.76990027942921,9.209329519,1755.741996,0.02937227,77.52
"3236",3236,3236,3236,3236,6001407101,0,431.0096639,4.00977049452299,9.137469973,348.9065206,0.02937227,129.22
"3237",3237,3237,3237,3237,6029000905,0,12.4222333,4.49931086692481,15.48499864,699.2194999,0.06464682,74.17
"3238",3238,3238,3238,3238,6059076103,0,4073.676595,6.28946312878,11.95412892,1940.436582,0.04756207,31.95
"3239",3239,3239,3239,3239,6115040901,825.2990288,2.1251014,5.80189402638075,7.609393412,289.1256206,0.05025383,50.32
"3240",3240,3240,3240,3240,6001405302,0,461.8780111,4.73746777522928,9.805884825,421.8986605,0.02937227,87.03
"3241",3241,3241,3241,3241,6071010026,0,27.40956687,3.68847692519294,7.541371452,944.2707573,0.06236471,104.07
"3242",3242,3242,3242,3242,6037571504,0,10532.30664,5.73145261660781,11.7349837,1073.949126,0.04192559,51.48
"3243",3243,3243,3243,3243,6073013303,0,1215.790405,4.61225764454454,11.14316744,1276.319253,0.04259906,64.13
"3244",3244,3244,3244,3244,6065043507,0.565459839,60.67526627,4.4841187971787,9.127609333,478.4167494,0.06464682,45.26
"3245",3245,3245,3245,3245,6085503713,0,162.8149973,4.16598167973064,8.856507559,2927.733622,0.03975537,59.12
"3246",3246,3246,3246,3246,6099000303,12.38281922,1035.980347,5.7189675342467,11.04086142,469.0693981,0.0527438,56.28
"3247",3247,3247,3247,3247,6103000800,2163.540138,0.1257395,4.33761263498648,7.281784545,581.8964392,0.04987653,76.53
"3248",3248,3248,3248,3248,6045011300,11.76351609,0,4.89876047986542,6.830702656,292.8754324,0.036244,76.84
"3249",3249,3249,3249,3249,6081601400,0,181.0303319,4.71635142987112,8.429271578,1985.99238,0.03419029,56.1
"3250",3250,3250,3250,3250,6001405700,0,460.2476705,4.71798318953875,9.409199301,1243.038339,0.02937227,55.68
"3251",3251,3251,3251,3251,6037270100,0,1946.929993,6.81258535721741,11.74226684,2033.178603,0.04588368,34.5
"3252",3252,3252,3252,3252,6037910205,0,2198.571727,4.51673324460752,7.977328026,2320.788124,0.06236471,62.35
"3253",3253,3253,3253,3253,6075012402,0.002938472,371.7826589,5.1730837068227,8.601749206,1059.738546,0.02937227,54.59
"3254",3254,3254,3254,3254,6073010106,0,945.2355144,4.52732712574267,12.45063954,855.223558,0.04259906,36.19
"3255",3255,3255,3255,3255,6007000603,0.115397196,1.343342333,4.82493811062192,9.131580295,643.9849682,0.04716458,42.25
"3256",3256,3256,3256,3256,6075025800,0.085974042,308.9926707,5.27479617841046,8.747823793,2347.634269,0.03190818,67.98
"3257",3257,3257,3257,3257,6083002706,447.7394883,1.002012333,4.06021487707378,7.491220935,363.7968032,0.03064023,49.65
"3258",3258,3258,3258,3258,6111003100,64.36642839,304.0160014,5.56912534254659,8.967496753,1808.02876,0.04192559,52.55
"3259",3259,3259,3259,3259,6067009639,0,65.8644994,4.26719179519411,8.624798898,1675.845428,0.04490202,52.61
"3260",3260,3260,3260,3260,6001437400,0,823.6399943,5.02427502856845,8.629303968,4760.845737,0.036244,104.45
"3261",3261,3261,3261,3261,6077004402,117.6270147,74.11679967,5.44904926297831,10.52368125,843.7474727,0.04632538,65.8
"3262",3262,3262,3262,3262,6037297602,0,3647.653442,5.40724740579809,11.55914703,389.698611,0.03809217,103.61
"3263",3263,3263,3263,3263,6099000102,979.9677731,214.9963328,6.86529608744589,10.65766119,347.8624662,0.05409104,59.59
"3264",3264,3264,3264,3264,6037137103,8.227902031,540.9040019,6.38105604180092,11.56304345,2500.157901,0.05846283,38.86
"3265",3265,3265,3265,3265,6065042007,18.85093428,446.2343343,6.54972676194422,11.30021963,1754.004251,0.06144634,41.72
